CODMEC,ANO,DEP,NOME,SETEDU,DISTRITO,SUBPREF,DIRET,ZONA,EFABAND9ANOS1S,EFABAND9ANOS2S,EFABAND9ANOS3S,EFABAND9ANOS4S,EFABAND9ANOS5S,EFABAND9ANOS6S,EFABAND9ANOS7S,EFABAND9ANOS8S,EFABAND9ANOS9S,EFABAND1S,EFABAND2S,EFABAND3S,EFABAND4S,EFABAND5S,EFABAND6S,EFABAND7S,EFABAND8S,TOTALEF_ABAND,EFAPROV9ANOS1S,EFAPROV9ANOS2S,EFAPROV9ANOS3S,EFAPROV9ANOS4S,EFAPROV9ANOS5S,EFAPROV9ANOS6S,EFAPROV9ANOS7S,EFAPROV9ANOS8S,EFAPROV9ANOS9S,EFAPROV1S,EFAPROV2S,EFAPROV3S,EFAPROV4S,EFAPROV5S,EFAPROV6S,EFAPROV7S,EFAPROV8S,TOTALEF_APROV,EFREPROV9ANOS1S,EFREPROV9ANOS2S,EFREPROV9ANOS3S,EFREPROV9ANOS4S,EFREPROV9ANOS5S,EFREPROV9ANOS6S,EFREPROV9ANOS7S,EFREPROV9ANOS8S,EFREPROV9ANOS9S,EFREPROV1S,EFREPROV2S,EFREPROV3S,EFREPROV4S,EFREPROV5S,EFREPROV6S,EFREPROV7S,EFREPROV8S,TOTALEF_REPROV,CONCLUINTES_EF,EMABAND1S,EMABAND2S,EMABAND3S,EMABAND4S,TOTAL_EM_ABAND,EMREPROV1S,EMREPROV2S,EMREPROV3S,EMREPROV4S,TOTAL_EM_REPROV,EMAPROV1S,EMAPROV2S,EMAPROV3S,EMAPROV4S,TOTAL_EM_APROV,CONCLUINTES_EM,CONCLUINTES_EJA,EPAPROV,EPREPROV,EPABAND,EJAIABAND,EJAIAPROV,EJAIREPROV,EJAITOTAL,EJAIIABAND,EJAIIAPROV,EJAIIREPROV,EJAIITOTAL,EJATOT
35158549,2015,PARTICULAR,ORION E PASSINHO SEGURO COLEGIO,0,GRAJAU,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,65,73,54,52,59,54,57,51,0,0,0,0,0,0,0,0,515,0,4,2,6,1,0,2,4,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,2,0,0,5,30,21,15,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35158550,2015,PARTICULAR,AGNUS COLEGIO,0,CIDADE DUTRA,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,25,20,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,2,10,11,17,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35158823,2015,PARTICULAR,FUTURO ESCOLA DO,0,RIO PEQUENO,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,84,64,62,61,49,55,34,0,0,0,0,0,0,0,0,570,1,2,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,38,21,13,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35160763,2015,PARTICULAR,BATISTA BIBLICO INSTITUTO EDUCACIONAL,0,CAPAO REDONDO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,57,43,46,31,55,54,51,59,0,0,0,0,0,0,0,0,457,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,8,25,30,20,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35161007,2015,PARTICULAR,LUX DEI COLEGIO,0,JACANA,JACANA/TREMEMBE,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,39,49,45,48,47,55,42,61,0,0,0,0,0,0,0,0,430,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,8,26,37,27,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35161238,2015,PARTICULAR,PIRITUBANO INSTITUTO EDUCACIONAL,0,PIRITUBA,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,28,19,27,36,29,36,33,0,0,0,0,0,0,0,0,274,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,54,40,61,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35161287,2015,PARTICULAR,DOM FELIPE COLEGIO,0,ITAQUERA,ITAQUERA,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,12,18,23,27,22,25,33,0,0,0,0,0,0,0,0,212,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,19,26,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35161299,2015,PARTICULAR,PAULISTA INSTITUICAO DE ENSINO,0,SAO RAFAEL,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,67,51,51,43,73,67,79,84,0,0,0,0,0,0,0,0,555,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,1,1,0,7,98,70,62,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35161317,2015,PARTICULAR,ITAQUERA COLEGIO,0,ITAQUERA,ITAQUERA,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,51,47,36,25,24,26,22,26,0,0,0,0,0,0,0,0,314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,24,17,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35161412,2015,PARTICULAR,LEILA GUEDES COLEGIO,0,SANTANA,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30,37,36,41,29,24,24,26,0,0,0,0,0,0,0,0,286,0,0,0,0,1,3,5,4,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,1,0,0,4,20,33,21,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35161949,2015,PARTICULAR,SAO GONCALO INSTITUTO DE EDUCACAO,0,BARRA FUNDA,LAPA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,17,20,14,13,11,17,19,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,6,7,8,17,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35162152,2015,PARTICULAR,ZANINI COLEGIO,0,CAMPO GRANDE,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,25,24,28,38,32,25,0,0,0,0,0,0,0,0,214,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,24,25,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35162243,2015,PARTICULAR,VISCONDE DE PORTO SEGURO COLEGIO UNIDADE III,0,VILA ANDRADE,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,119,157,139,151,164,168,163,120,0,0,0,0,0,0,0,0,1347,0,1,1,0,0,2,6,5,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,9,7,0,0,16,126,103,124,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35162826,2015,PARTICULAR,CULTURA COLEGIO,0,ITAQUERA,ITAQUERA,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,10,4,10,21,17,14,24,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,20,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35163326,2015,PARTICULAR,INTEGRACAO COLEGIO,0,ERMELINO MATARAZZO,ERMELINO MATARAZZO,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,94,55,56,74,86,65,56,50,0,0,0,0,0,0,0,0,661,0,0,2,5,5,6,2,3,2,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,4,0,1,0,5,44,48,32,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35163338,2015,PARTICULAR,AMORIM COLEGIO,0,ERMELINO MATARAZZO,ERMELINO MATARAZZO,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,84,84,59,56,67,65,73,66,0,0,0,0,0,0,0,0,631,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,44,39,38,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35164082,2015,PARTICULAR,ESPERANTO COLEGIO,0,TATUAPE,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,20,10,19,17,19,21,20,0,0,0,0,0,0,0,0,173,0,0,0,0,0,1,2,1,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,2,17,16,18,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35164732,2015,PARTICULAR,LUZ COLEGIO EVANGELICO,0,ITAIM PAULISTA,ITAIM PAULISTA,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,12,17,17,15,18,21,21,0,0,0,0,0,0,0,0,142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,17,12,21,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165098,2015,PARTICULAR,SAN MARCOS COLEGIO,0,BRASILANDIA,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,49,24,34,23,31,34,34,33,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,25,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165232,2015,PARTICULAR,FILOMENA DE MARCO COLEGIO UNIDADE II,0,SAO MIGUEL,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,97,91,91,79,88,106,97,88,77,0,0,0,0,0,0,0,0,814,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,2,2,0,0,4,65,38,54,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165311,2015,PARTICULAR,MARUPIARA COLEGIO,0,CARRAO,ARICANDUVA/FORMOSA/CARRAO,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,49,45,41,60,48,46,41,41,0,0,0,0,0,0,0,0,417,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,34,27,42,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165323,2015,PARTICULAR,SAO JOSE CENTRO DE ENSINO,0,BUTANTA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,39,37,36,36,29,39,27,0,0,0,0,0,0,0,0,310,0,2,1,2,3,5,4,3,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,8,2,1,0,11,27,27,21,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165335,2015,PARTICULAR,LECTUS COLEGIO,0,MOEMA,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,14,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,6,0,0,9,20,21,32,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165347,2015,PARTICULAR,MOBILE COLEGIO,0,MOEMA,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,19,145,142,142,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165359,2015,PARTICULAR,DAVINA GASPARINI COLEGIO,0,BUTANTA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,49,43,42,43,54,41,41,50,0,0,0,0,0,0,0,0,419,0,1,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,2,0,0,9,18,24,15,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165621,2015,PARTICULAR,XV DE NOVEMBRO COLEGIO INTEGRADO,0,ITAQUERA,ITAQUERA,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,63,43,40,48,59,69,57,58,0,0,0,0,0,0,0,0,495,0,2,0,1,1,2,2,5,4,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,2,45,35,36,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165670,2015,PARTICULAR,JOAQUIM MARIA MACHADO DE ASSIS COLEGIO,0,CANGAIBA,PENHA,PENHA,LESTE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,91,77,70,99,98,95,77,79,0,0,0,0,0,0,0,0,792,3,2,2,0,1,0,0,4,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,2,0,4,45,51,51,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35167447,2015,PARTICULAR,VAN GOGH COLEGIO,0,LIMAO,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,45,49,54,49,49,48,44,0,0,0,0,0,0,0,0,468,0,0,0,1,0,1,0,1,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,3,9,0,22,48,46,40,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35167459,2015,PARTICULAR,VIP COLEGIO UNIDADE IMIRIM,0,CACHOEIRINHA,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,26,21,37,36,42,45,56,0,0,0,0,0,0,0,0,308,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,55,28,23,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35167782,2015,PARTICULAR,SANTA BARBARA COLEGIO,0,PIRITUBA,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,59,70,75,80,68,66,71,54,0,0,0,0,0,0,0,0,601,0,2,3,2,3,0,2,3,3,0,0,0,0,0,0,0,0,18,0,0,0,1,0,1,3,1,2,0,6,44,42,48,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35168671,2015,PARTICULAR,ADVENTISTA COLEGIO DE INTERLAGOS,0,CIDADE DUTRA,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,76,86,67,73,77,72,69,71,0,0,0,0,0,0,0,0,657,0,2,2,4,0,1,4,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,8,1,0,0,9,56,49,55,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35168828,2015,PARTICULAR,ISAAC NEWTON ESCOLA UNIDADE II,0,VILA MATILDE,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,48,53,56,44,42,40,50,0,0,0,0,0,0,0,0,447,0,0,0,0,1,3,1,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,2,50,52,28,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35168853,2015,PARTICULAR,MONTE VIRGEM COLEGIO,0,PENHA,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,45,37,26,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35170458,2015,PARTICULAR,AUGUSTO HELOI COLEGIO,0,CIDADE TIRADENTES,CIDADE TIRADENTES,GUAIANASES,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,119,102,92,111,75,64,54,57,0,0,0,0,0,0,0,0,782,0,2,6,3,2,7,7,4,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32,35,30,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35170636,2015,PARTICULAR,4 DE JULHO COLEGIO,0,SANTO AMARO,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,52,34,37,47,18,34,25,35,0,0,0,0,0,0,0,0,311,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27,20,14,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35170975,2015,PARTICULAR,EDUCARE COLEGIO,0,PIRITUBA,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,55,39,31,41,36,35,27,36,0,0,0,0,0,0,0,0,337,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,16,24,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35171189,2015,PARTICULAR,HEITOR VILLA LOBOS COLEGIO,0,TUCURUVI,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,61,32,52,36,51,43,69,42,0,0,0,0,0,0,0,0,429,0,0,0,1,2,1,2,2,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,41,37,33,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35171487,2015,PARTICULAR,NOVO ESPACO COLEGIO,0,JABAQUARA,JABAQUARA,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,33,43,39,48,31,28,26,0,0,0,0,0,0,0,0,315,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,18,24,16,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35172492,2015,PARTICULAR,SAO FRANCISCO DE ASSIS INSTITUTO DE ENSINO,0,JARDIM SAO LUIS,M'BOI MIRIM,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,78,105,95,90,90,72,92,90,0,0,0,0,0,0,0,0,793,1,0,0,0,1,4,4,1,21,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,12,5,6,0,23,103,76,85,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35172509,2015,PARTICULAR,INTERACAO MODELO COLEGIO,0,SAO MIGUEL,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,85,42,65,44,52,63,68,0,0,0,0,0,0,0,0,481,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,2,56,39,48,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35173150,2015,PARTICULAR,PADIAL COLEGIO,0,FREGUESIA DO O,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,26,28,17,25,30,22,41,37,0,0,0,0,0,0,0,0,255,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,28,37,29,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35173174,2015,PARTICULAR,EVOLUCAO COLEGIO,0,PIRITUBA,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,111,113,89,92,107,82,88,79,0,0,0,0,0,0,0,0,877,0,0,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,4,59,55,26,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35173666,2015,PARTICULAR,ESCOLA DE EDUCACAO INFANTIL POLIEDRO LTDA-EPP,0,SANTA CECILIA,SE,IPIRANGA,CENTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,21,20,32,23,32,17,21,0,0,0,0,0,0,0,0,233,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,9,13,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35173685,2015,PARTICULAR,MARTINS PENNA COLEGIO,0,PENHA,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,24,18,21,30,27,31,50,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,20,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35173708,2015,PARTICULAR,INTEGRADO COLEGIO,0,ITAQUERA,ITAQUERA,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,72,85,64,70,61,55,55,45,0,0,0,0,0,0,0,0,600,0,3,5,2,0,4,2,1,2,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,10,1,0,12,65,66,41,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35173712,2015,PARTICULAR,FEREGUETTI COLEGIO,0,PENHA,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,208,157,123,135,175,161,127,118,0,0,0,0,0,0,0,0,1368,0,10,4,0,0,6,13,13,8,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,16,4,4,0,24,119,61,72,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35174087,2015,PARTICULAR,CARITAS ESCOLA,0,SAO MATEUS,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,45,38,24,38,26,21,28,29,0,0,0,0,0,0,0,0,288,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,3,23,21,14,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35174178,2015,PARTICULAR,RICARO COLEGIO UNIDADE II,0,FREGUESIA DO O,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,26,20,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,3,6,10,20,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35175043,2015,PARTICULAR,DIALOG INSTITUTO DE ENSINO,0,VILA PRUDENTE,VILA PRUDENTE,IPIRANGA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,21,36,30,27,27,20,13,0,0,0,0,0,0,0,0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,19,25,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35175936,2015,PARTICULAR,POLICIA MILITAR COLEGIO DA UNIDADE VILA TALARICO,0,VILA MATILDE,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,57,57,59,81,92,75,77,91,0,0,0,0,0,0,0,0,645,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,3,85,88,64,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35176205,2015,PARTICULAR,EGO ESCOLA,0,JAGUARE,LAPA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,23,24,17,26,26,27,35,0,0,0,0,0,0,0,0,224,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,9,1,9,0,19,43,37,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35176588,2015,PARTICULAR,PORTINARI INSTITUTO EDUCACIONAL,0,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,87,81,99,61,69,65,72,67,0,0,0,0,0,0,0,0,694,1,0,1,2,1,2,2,3,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,6,2,0,13,57,63,54,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35176597,2015,PARTICULAR,ADVENTUS COLEGIO,0,PEDREIRA,CIDADE ADEMAR,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,71,53,57,62,42,57,53,0,0,0,0,0,0,0,0,549,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,27,18,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35179848,2015,PARTICULAR,PRELUDIO COLEGIO,0,CAPAO REDONDO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,43,46,33,33,63,49,36,42,0,0,0,0,0,0,0,0,393,3,1,2,0,0,4,2,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1,27,23,32,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35179887,2015,PARTICULAR,ALLAN KARDEC EDUCANDARIO,0,SOCORRO,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,11,14,12,18,16,14,16,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,9,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
